Кластер 1;Кластер 2;Кластер 3;Кластер 4
67;496;691;3413
-439;1941;54;2228
171;950;95;8046
37;618;380;2021
149;859;-399;3476
725.3333333;450;799;6145
462;62.5;160;732
58;1063;296;1369
249;267;417;1294
154;237.6;500;261
144;574;13;3172
64;87.5;335;2775
90;767;494;2763
418;249.4285714;215;2042
-408;496;23;1947.5
67;453;196;680
591.5;1672;240;5389
2528;102;177;126
-604;1580;-532;2935.5
392;170;300;22
-49.5;85;557.5;9549
300;419.3333333;-551;1225
57;1023;136;2902
308;1431.5;105;219
657.5;92;543;379
95;1000;408;2286
404;257;272;6447
34;337.5;-320;7500
202.5;190.6666667;90;3900
368;212;-342;1708
127;626;527;604
1320;277;105;580
276.6666667;604;265;6900
259.4;1080.5;20;123
232;719;428;4796
112;605.5;170;506
235;431.5;328;1398
201;504;140;4422
114;342;55;1398
138;80;49;8002
39;1505;58;1828
174;137;260;757
105;900;96;54
59;274;-94;1485.666667
-636;-81;1061;730
191;17;220;110
-742.5;469;185;755
95;43;35;1637
186.6666667;401;36;1328
319.5;93;110;5642
473;511.6666667;170;1748
226;211;506;1645
1042.4;940;174;1149
329.4285714;1520;48;3103
133;244;260;5137
148;1256;-119;1390
-140;509;433;1551
-423.3333333;-327.5;26;1390
1199;3066;217.5;206
358;62;-1473;100
210;183.5714286;192;424
93;89;257.5;1432
399;539;275.5;2319
515;175;100;68
704.3333333;228;662;300
393;13;240;1600
388.6666667;654;85;3562
420;1035;720;2303
45;470;-52;4692.5
266;468;72;4756
27;461;295;1920
298;410;231;4260
309;203.5;140;1280
234;162.25;279;1031
138.3333333;45;89;1822
326;765;40;1342
205.3333333;21;-384;318
-190;372;146;893
-251;335;168;1151
125;1156.5;918;544
927.25;212;996;8322
74;1320;184;295
145;853;95;4211
-468;506;16;3685
207;656;338;1201
726;830;-277;1442
244.5;-184;-263.5;2483.333333
54;535.6666667;48;1342
-744;408.5;131;1008
74;399.25;69.5;131
124;683;238;897.3333333
256.25;580;763;10850
2503;442.3333333;-189;57
-181.5;449;425;11100
291;951;446;150
-333.5;319;676;183
63;790;428;219
362;140;405;270
114;627;107;2464
578;142;134;6100
-436;237.3333333;248;1240
-669;447;2105;1254
235;759;344;1884
68;992;280;295
174.6666667;149;231;442
-160;375;349.5;1048
109;129;-499;1751
-22;420;-651;1499
87;275;407;599
-636;930;230;300
275;68;165;1297
308;107;104;2962
647;235;151;404
132;149;406;1197
566;517;874;777
274;302;912;5680
127;-133;18;1187
362;330.5;1133;621
17;208.75;15;549
872;461;151;6197
-179;233;141;2636
36;1155;68;1405.666667
-872;134.3333333;106;621
287;478.6666667;72.5;2503
314.5;74;156;6729
123;1111;534;3786
204;146;182;7159
360;313;125;2242
168;177;226;608
429;950;728;5162
230;68;527.75;4785
627.6666667;149.8;335;2593
200;1312.666667;527;930
321;436;366;3255
129.5;470;410;6204
-559;1731;155;10621
172;-225.5;-194;1340.5
313;395.5;22;112
-252;697;18;6708
38;1500;196;350
116;261;78;1048
208;500;-94;1237
110;454;-570;471
133;362;299;822
239;366;216;507
220.5;1675;312;400
598.5;1065;138;1139
230;230;302;1600
184;851;56;1885
124;245;320;856
189.5;83;-178;3097
318;981;322;630
143.5;380;124;374
248;192;193;82
150.3333333;413;-397;1878
234;127;287;4458
138;304;320;1007
441.5;108;261;400
69;582;280;974
226.5;214;308;1768
446;151;315;272
146;936;-182;4056
-203;71;106;1740
-604;3842;239;1555
481.5;201.5;142;1893
163;276.5;1550;1200
-126;108;55;1021.5
63;461.5;678;5240
-264;1558;245;1091
194;299;326;903
743;82;260;6904
-84.5;379;212.5;395
605;61;372;349
284;187;-634;691
35;1082;225;8506
333;47;285;1700
152;282;1409;2049
102;402.5;1187;1359
58;76;268;3357
82;155;388;572
146;380;393;2518
50;-19;302;621
-62;124;524;978
-604;62;119;206
185.5;142;897;1278
420;66;249;1180
215;267.6;131;11734
224;-179;139;8925
116;739;240;1671
292;1186.5;-113.4285714;2089
382;265;143;1381
212;-122.3333333;534;1600
262;282.5;248;856
133;53;-202;1928
713;216.75;130;990
97;100;187;2772
-519;60;542.5;1828
147;923.5;192;6100
38;2070;1249;3000
241;106;164;1855
3105.5;1135;-291;703
546.5;325;550;1154
124;166;200;2104
299;575.6;174;2359
156;257;258.5;10400
606;831;270;2017
-452;706.875;524;1751
105.3333333;218;-530;1787
107.5;67;233.5;2025
1035;2300;-183;890
296;230;59;2758
153;175;333;691
102;1084;-110;1188
240;676;-249;3201
-192;202;885;1519
193.5;3075;300;2697
-1273;1234;280;502
-53;62;550;2048
253;-369;120;4211
256;176;-463;9483
380;1062;-449;525
-250;190;403.5;43982
278;191;52;593
-604;68;-67;3885
-604;258;1589;384
-592;-188;19;524
288;238;2903;5135
169.5;468;57;1027
57;125;265;118
115;180;2538;2108
105;-373;160;4733
455.5;1561;422;2371
186;198;138.3333333;110
97;773;120;1611
1636;549;163;1048
34;1287;408;130
248;344.3333333;840;5941.5
-581;-261;510;300
-104;5000;3676;1240
-243;205;237;1353
140;504.5;68;754
69;481.5;564.75;515
258;229;318;748
1567;107;53;400
79;1060;789;2071
436;211.5;373;6475
31;4645;76;1440
168;2799;233;3885
337;122;215;-100.5
266;1008;382;4561
-140.5;1753;81;1268.666667
227;3132;76;3652.75
928;409;82;3323
-498;1062;1650;1260
-251;293;137;1214
480;109;570;3003
505;229.25;202.5;1828
1440;1484;446;6298
563;-46;59;345
548;482;-366;2928
194;293;42;1350
108;362;270;1600
-1208;151;226;3669
140;232;234;4114
17;507;506;470
245;84;195;764
173;986;102.5;757
-244;353.5;210;719
475;-135;46;4450
532;475;787;5361
-81;204;297.5;1500
83;-137;403;2079
298;1056;450;2971
-122;136.3333333;-426;1003
-185;435;101;1834
27;1467;299;1201
-440;4516;360;1434
-355;334;-149;371
83;1454.666667;75;2013
7;-323;222;91
-312;1943;-1096;1564
178;253;-142.5;1040
-1208;180;609;1780
-439;65;45;1264
344;844.3333333;578;1090
86;343;139;257
251;509;56;3716
-184;46;225;43964
217;698;704;60
-351;438;125;920
46;648;315;2136
128.5;161;62;1860
97;786;838;217
627;179;1379;360
-275.5;543;54;3500
143;1036;110;10888
97;166;541;2872
-66;141;67;594
-604;1046;50;578
76.5;406;225;3821
342;653;231;755
356;350;130.5;9770
-63;230;267;7307
25;692;226;540
110;85;492;2084
685.5;212;728;3256
16;119;209.3333333;899
406;643;46;43962
-604;469.5;600;4326
84;374.6666667;750;1852
-221;355;119;1191
15;888;231;5114
118;142;213;1504
-408;132;143;1159
16;502;822;1500
123;1057;-594;1060
145;268;263;2869
386;350;150;1200
-9;211;73;4880
204;340.25;178;888
562;93.5;1069;818
172;294;-323;58
-41;29;-840;306
270;85;256;197
-1208;297;-559;1490
-636;1500;119;754
258;3250;527;1116
189;144.5;198.3333333;2338
215;665;350;280
106;224;-186;1201.5
11;127;1618;1500
62;395;196;69
18;251;-17;4478
260;440;342;3679
85.5;666;552;1500
-167;398;571;318
82;1302;776;161
436;87;-150;1613
-26;720;23;1051
207;617;285;993
321.5;82;446;1561
157;-33;-274;5518.5
-133;361;134;3750
169;161.3333333;178;301
59;492;510;4004
123.5;401;845;1726
66;1133;15;2366
195.3333333;331;293;1822
-356;1543;809;1250
46;200;156;4375
-604;330.5;249;188
570;922;325.5;2608
119;809;164;2510
438;750;334;1653
-418;350;-1.333333333;4451
236;679;641;3190
205;140.5;273;1100
-258;546;-282;2373
940;2255;154;2863
214;555;781;3337
204;222;73;2471
116;94;367;6658
63;443;855;761
1635.5;466.75;171;1456
61;674;59;463
140;53;458;648
254.5;1694;407;2345
429;371.25;599;856
94;1388;24;1100
87.5;548.25;245;150
183;358.5;275;1284
492;475;4087;3479
-332;745;324;295
-636;531.6666667;152;1202
138;480;107;470
-1272;738;59;5307
432;295;177;43981
157;463;46;3781
413;122;284;2323.5
109;535;326;1305
115;-117;539;1456
1026;251;367;430
220;53;274;302
185.5;580;157;1517
818;194;-100;614
27;-33;1610;3078
-340;319;306;5209
260;154;17;923
590;170;741.75;926
-999;971.5;213;1240
99;191;131;2032
19;1654;111;2029
276;596;263;1239
11;1794;745;531
47;445.6666667;102.5;1325
41;76;301;621
321.5;289;47;502
81;399;250;1314
274.5;506;-76;1300
166;96;-507;1264.5
34;149;-1425;1508
118;-87;1639;1017
36;99;119;508
64;186.6666667;900;1991
218.6666667;193;345;8539
77.66666667;70;167.5;843
7;353;585;3719
218;1551;491;1009
104.5;257;156.5;1900
402.5;141.6666667;151;1521.5
266;249;149;890
269;205;-170;3678
436;228;325;2735
158;1211;255;798
-309;168;47;1600
474;421;37;2151
-904;186;308.5;1006
125;1371;-107;920
12;466.5;30;494
53;177;1320;1109
925;441;945;3720
356;21.66666667;411;873
423;938;292;651
26;218.5;132;53
343;224;756;1160
425;3982;174;98
250.3333333;92;88;-9
-83.5;1271;150;375
-73;476;136.5;968
43;70;571;1209
119;588;1511;469
1170;599;137;977.5
144;243.5;86;856
119;356;105;2389
-1122.666667;491;154;3902
368;585;236;20
-24;343;66;1060
267;699;335;781
118;288;121.5;2539
64;258;669;60
322;642;129;313
280;74;742;715
65;339;329;4224
138;439;482;43980
360;662.5;1200;1349
554.6666667;551;614;769
484;150;206;1248
93;1139;978;3469
251;331;77;1605
164;237;326;450
74;172;650;3679
-270;63;372;5577
272;146;53;1270
490;149;1600;856
-593;271;931;1541
222;92;68;1137.5
93;329;528;1620
363;286;-94;1947
-583;565.3333333;-57;3437.5
21;102;112.5;813
56;235;-503;6562
66;738;516;8304.5
292;219;519;1254
87;259;766;1256
65;432;-474;175
535.5;39;840;362
162;990;25;990
-882;531;-155;2319
286;490;158;1091
396;290.5;799;1600
143;61;15;915
-598;118.3333333;308;3706
-710;-300;116;2028
142;562;157;110
-506;211;339;2110
194;549;510;24183
138;289.5555556;930;1520
30;244;83;2389
201;170;288;500
334.25;630;1615;1612
-315;139;129;4720
734;309;160;589
-1208;352.5;437;1483
211.5;186;539;2633
160;124;508;3955
451;356;190;3460
301;-720;50;2083
-1189;140;116;567
-1240;398;447;1175
138;299;355;1258
1701;516;512;13650
648;765;-68.5;1048
282;69;130;11210
248;430;-89;8999
320;902;310;5239
22;631.6666667;1355;645
79;610;166;691
63;651;297;3050
86;174;430;2701
106;96;657;8910
246;558;92;2472
87;256;82;3921
219.5;1536;119;7919
-636;1710;19;2336
15;451.5;184;280
237;120;79;509
27;914.5;326;807
132;136.5;334.3333333;1048
-636;995;175;91
703;683;1484;1997
3042;394;276;1325
59;318;-1043;400
186.3333333;73;49;1513
142;118;-840;110
166;809;-219;8313
178.25;475;254;3345
377.6666667;797;45;2493
303;249;451;2075
176;-152;-353;2518
224;285;297;2516
1234;6898;135;805
616;496;384;621
287.5;-177.5;273;68
275;45;773;4583
-672;206;207;493
278.25;741;207;1490
440;3483;-298;209
170.5;393;321;300
-380;180;60;451
1088;367;217.6666667;2059
173;2534;308;953
197;358;228;805
178;2300;457;1116
-408;542;57;1464
453;-43;76;1433
396.5;231;214;132
399;638;154;1680
239.5;172.5;151;2161
341;353;141;500
91;493;200;13523
584;956;12;653.75
3;181;129.5;1774
153;1078;67.2;599
-1474;68;852;15
-604;257;4639;4949
274.3333333;3375;90;4164
195;380;214;768
8;542.6666667;275;2578
240;182;862;219
5;50;345.5;1955
356;2150;324;8477
154;149;68;970
16;566;134;1100
82;249.5;307;1040
66;842;1740;3662
327;931;404;621
84;748;298;1600
84;-355;55;1116
287;187;83;589
-500;171;83;2992
-606;90;395;206
314;787;381;3559
118.6666667;58;299.8333333;761
369;277;1252;1528
42;1589;-1939;1763
-1208;217;35;1692
-604;247;196;9291
61;179;212;3503.5
252;-239;306;1727
418;715;655;1579
116;195;939;952
-171;218;55;605
193;473;-855.5;43973
986;-399;259.75;219
56;-553;-610.3333333;208
407;1030;212;43956
144;314;115;848
278;378.25;175;1824
1426;1169;179;305
108;351;420;2393
549;330.5;82.5;1188
468.5;608.3333333;-1682;39
-559;543.6666667;-2173;177
218;113;589;3317
133;459.5;119;711
202;176;367;112
-436;149;189;781
130;206.5;2519;162
-636;836;860;1031
123;493;79;5949
107;233;2077;1676
-112;237;37;1646
-154;215;120;2980
1311.5;782;414;1201
186;655.5;-516;2088
254;333;68;1444
123;308.25;3042;1933
545;-175;354;580
472;125;140;311
207;1258;405;3472
87;199;947;2199
6;-623;56;734
-1208;301;130;2136
216;151;413;6298
133;310;118;1246
-1208;461;328;438
195;142;200;494
173;-212;201;541.2
69;191;196;946
732;121;366;215.5
72;500;510;228
12;457;665;165
216;207;349;423
116;187;698;1600
242;1047;337.5;43968
127;171;347;625
217;492.3333333;3390;1887
-636;513;127;400
350;464;489;912
564;2906;-1045;1580
363;-235;24;661
52;652;42;1004
-274;1259;718;3622
208.5;384;1330;1415
57.71428571;815;-128;1828
452;529;65;2690
199;664;-451;717.5
74;1179;144;363
107;435.5;129;3214
540;714;366;363
344;813;26;500
54;232;215;6100
397;368;497;3469
780.5;278;93;22560
133;884;219;1751
286;204;131;3233.5
248;197;177;6575
96;329;200;6010
-378;315;232;9793
68;73;164;1799.5
72;93;373;10064
316;550;271;2250
195;778.2;276;485
410;415;84;201
268;286;239;1400
72.5;46;107;644
385;107;70;1452.5
266;151;-100;3779.5
184;656;-371;1116
165;227;41;1828
53;213;574;3895
50;39;146;1732
301.75;-112;306;455
52;47.5;11;1737
-115;70;49;43971
120;668;529.25;2078
275.5;2213;1499;2699
78;849.5;501;880
210;-303;229;3874
660;186;54;920
-444;93;305;824
-449;264;205;448
734;312;227.5;2729
218;384;818;7366
408;12;295;4478
603;208;135;1683
152;534;351;5048
-182;306;79;4486
100;142;1601;320
-2415;415;328;3112.5
-636;419;172;3054
175.3333333;207;358;1200
34;304;335;1683
56;71;308;1620
140;285;702;5057
368;188;201;1419
1638;460;385;2545
308;1443;580;7192
215;203.75;108;2643
576;241;-22.5;1600
427;250;477;597
218;153;27;846
45;1545;869;3487
358;286;1805;509
65;279;422;78
623;170;214;1885
50;431;1499;112
48;170.5;3239;1372
15;220;-507;3939
1122.5;668;324;1305
-355;812;331;1697
600;784;49;501
306;2189;-316;1600
-1389.5;191.5;436;40
601;265;25;968
452.2;287;90;3351
-966;1810;33;966
334;712;184;2628
1255.333333;1322;40;350
41;0;19;1594
20;370;791;665
100;461;725;644
-137;856;-1342;817
181.3333333;181;516.3333333;3771
272;413;816;800
-570;2390;275.5;1030
267;450;690;1600
7;147;557;1822
110;1527;40;2855
49;453;477;5580
-180;603;501;199
84;249;531;2208
-159;508.5;210;2719
225.3333333;499;1468;8932
72.66666667;1808;366;4705
-636;55;496.5;478
474;-281;461;1519
-604;722.5;224;2520
259;537;203.5;544
-55;386;-208;660
2276;680;104;1327
-389;893;160;2089
157;149;-94;5735
1371;409;161.5;3495
345;106;60;1498
288;155;127;2820
1233;183;285;1610
-685;1896;93;1077
189;347;370;1782
411;252;14;2505
191;183;129.5;3172
19;1250;44;1828
359;667;390;1776
-208;206;291;2410
226.5;151;166;1723
202;322;284;1011
-348;237;52;7695.5
244;150;3642;1991
238;408;56;833
240;259;345;1090
347;49;390;4807
-303;69;445;13426
454;464;-269;1768
310;1361;586;1210
46;467;237;486
215;266;2926;160
100;99;650;8025
-29;243;310;2021
-310;550;1290;963
84;347;375;1550
420;-233;577;1205
839;297;66;8969
590;216;200;200
-604;1521;118;2655
753;14;1736;2685
-398;873;76;300
-1074;356;270;2804
1436;541.5;75;406
147;-99;227;696
229;283;-181;2059
-1240;226;84;6048.5
441;412.5;47;6242
244;1043;419;288
66;288;118;7044
124;550;141;3716
1123;132;178;1235
123;750;304;644
95;129;119;1091
616;1216;-840;1346
158;426;-44;105
286.5;888;300;546
-318;140;1690;1732
38;411.2;729;1000
34;117;204;400
-798;272.5;166;2717
125;454;-29;2279
171;88;738;1390
205.125;414;2271;3370
177.3333333;1122;375;43961
125;58.66666667;314;2755
300;221;125;350
224;128;112;1867
360;315;76;1490
-604;49;483;1260
34;267;-392;2300
-423;1037;193;2906
326;760;187.5;649
305.5;621;-840;292
442.5;454;12;3050
112;96;198;128
-1323;412;449;4655
204;179;349;198
33;-871;266;13023
368.5;1456;339;3618
335.75;109;596;1775
19;210;75;1725
175.5;990;61;1500
-12;191;425;4366
218;218;72;6373
574;134;1733;15461
70;350;234;2768
517;257.3333333;400;1061
256;394;-321;6900
846;203;452;1753
173;155;102;3473
413;120;185.6666667;1228
240;496;-22;255
571;-105;715;691
616;-77;169;3472
313;600;-387;457
18;636.5;127;1191
88.5;404;935;224
-604;410;539;2666
-500;2044;140.5;610
-543;1019;2105;1620
1146;233;-586;4583
632.6666667;290;219;1471
431;1045;348;1928
-334;119;81;2728
545.3333333;178;250;1605
135;190;465;813
282;185;212;681
51;1757;362;562
411;19;776;570
354;1043.5;214;911
75.5;127;50;3290
165.6666667;935;175;400
243;4618;537;350
218;308.5;450;1646
1268.5;178;874;12252
218;1208;211;1840
415;411;-183;780
93;292.4;271.5;377
-2306;-210;148;661
284;302.3333333;210.6666667;470
48.5;1137;84.5;5526
-1062;525;347;5015
153;658;47;2600
116;67;593;4203.5
171;290.5;58;5145
211;333;659;670
521;674;264;161
-647.5;484;94;504
140.5;570.75;46;2770
9;731;236;1785
137;675.5;111;600
-75;944;336;900
120;362;1385;2918
168;346;171;912
-588;668.3333333;99;43955
144;280.5;176;1441
1816;-219;376;1103
138;237;33.5;1748
50;172;75;600
-55;322;256;496
39;503;837;1659
-1811;565;320;500
182;1259;35;3593
682;77.5;567;1748
-1.5;94;795;2291
168;243.5;29;1102
19;260.6666667;974;560
133;875;-177;5577
46;524;231;1822
82;1473;280;1290.5
590.5;1429;214;1688
358;748.5;799;5650
723;400;-284;409
767;134;832;4800
358;315.5;63;708
50;257;264;2107
-165;3566;104;1359
337;3129;-146;4181
293;-558.5;67;824
214.3333333;122;431;2169
-374;80;2565;1470
52;1539;309;450
167;297;-153;5225
311;1134;498;300
392;539;472;856
-232.5;599.5;202;663
-452;140;-606;350
86;383.5;1;7550
450;188.5;29;1370
486;206.5;101;4016
124;215;-45;805
308.5;507;360;4907.333333
136;2027;-184;796
266.6666667;1074;98;515.3333333
824;299;45;992
50;431;-57;6218
99.33333333;34;140;2024
128.5;290.3333333;125;400
431;246;-371;3159
911;-16;85;390
-121;381.3333333;255;691
210;114;219;994
117.3333333;70;18;2461.5
757;884;-1207;1240
42;385;-212;691
385;471;127;494
399;424;440;1997
495;541;116;466
-683;323;-48;890
173;1765;214;691
189;1039;318;9150
151;77;127;3900
-538;835;-256;1606
393.5;939;218;1914
-18.5;430.5;-255;549
-219;257;22;5165
218;69;210;1708
-651;-428.3333333;-235;755
414;687;72;1091
207;1273;321;324
-1614;1537;58;621
39;302;3042;2025
238;-120;279;1606
354;-216;60;1463
181;288;429.5;2532
-7;406;207;1467
50;172;1400;347
48;202.5;25;689
407;-66.75;110;799
-1668;636.5;-1432;585
171;901;336;5114
113;597;37;1944
226;586.5;607;1040
70;507;1086;1296
144;1788;89;9508
100.3333333;548;85;950
369;-255.6666667;429;43980
278;2134;113.5;580
154;68;-462;780
47;133;240;500
139;1317;330;582
264;172;115;1352
16;5350;504;351
248;391;265;1455
94;291;63;1490
143;182.5;385;4000
1800;20;233;2772
77;366;982;2763
252;476;540;416
-636;198;366;546
240;983;365;1845
-514.5;431;3549;3357
280.5;666.3333333;466;2879.5
391;1064;279;1948
257;164.5;192.5;1536
70;889.3333333;432;2999
-604;334;336;3248
341;276;656;2905
-11;179;505;389
-408;102;688;6300
592;280;150;957.8333333
-355;1293;111;1194
227;304;378;975
283;126;288.5;2139
481;209;395;3320
219;259.3333333;335;920
193.5;518;40;1951
218;929;1230;1362
119;558;609;544
66;191;616;1671
-95;168;137;2059
-2.2;632;793.5;161
211;329.6666667;279;278
620.5;181;192.5;316
173;283;251;460
65;451;347;9350
405;6798;-464.5;567
-355;134;-808;2262
144;3333;122;1148
357;312;223;5435
95;236;169;2498
249;-87.25;280;200
96;126;297;504
266;1031.5;243;6900
552;5918;678;575
383;723;204;1656
219.5;359;61;4604
58;88;446;1656
193;188;152.5;112
