Кластер 1;Кластер 2;Кластер 3;Кластер 4
6583;2902;2458;8439
2393;1899;3449;8499
3352;1929;2883;1833
526;2063;4919;5956
1499;2012;2073;4999
811;2298;2864;8700
2997;684;1749;2900
484;1789;532;10430
2139;5985;430;1800
990;2398;1805;4740
6732;1864;2156;21429
817;4999;1490;17940
1759;9357;340;7500
6118;1636;3787;8840
1224;4242;1329;4788
2967;3938;2699;6087
2833;569;1521;9699
1873;1802;4990;3450
377;755;459;1390
1450;399;351;3918
3722;1580;760;3460
759;2296;2430;23990
6228;2812;2000;9310
11519;2600;1579;3550
1980;749;919;2847
2460;3748;4388;1425
903;2216;5490;9700
6881;10839;4143;13070
7592;3772;1965;4990
1298;1999;330;3220
872;7565;3529;9800
2900;3549;1520;6489
1189;4366;817;3420
1186;2599;338;3300
3980;1414;1285;12430
7354;1139;3119;1615
1699;4094;889;8159
1978;5492;300;4600
1978;2878;647;5992
888;5099;1287;1558
1677;12366;399;11494
2552;898;380;3290
2408;3521;3998;3609
2595;899;9460;10792
4076;3837;3099;17340
5175;6547;2467;1899
2290;3099;799;3420
3147;1122;519;5359
5934;2038;1315;3325
16752;7070;1030;10792
492;1699;2220;6810
4318;1026;2830;4799
990;4056;809;2738
2029;1699;830;13289
13240;738;3538;4260
4828;598;5699;24225
3593;1099;1037;4990
4676;4103;4930;9350
10124;1499;3990;2900
9315;1435;2399;5699
1068;7255;2036;2565
2227;8898;1149;20899
7774;5225;2009;4740
1732;2250;1379;3755
5436;1536;1699;3550
3636;2499;1979;1796
453;4403;2668;20356
960;1662;2380;5690
1250;5041;529;13017
2383;1488;3212;27138
3616;3262;2380;19142
11998;1499;792;31990
1499;1224;1989;8455
2121;3999;2820;10080
405;2895;900;13700
963;2932;1104;23500
1774;1799;1570;630
3088;6998;9083;3220
1770;5097;510;1320
1683;550;798;6490
5589;719;860;6570
3733;3934;3271;11494
2317;3164;787;7125
4915;2898;6004;9990
1926;6897;549;1530
7947;1993;2362;12720
2348;598;1012;9990
8661;2399;1219;5030
3398;757;2716;690
2010;5999;5591;14600
18007;8076;1400;2930
3560;699;754;4600
12021;1915;1489;23484
6645;4799;3509;1425
1524;2492;1474;31390
4485;1198;897;4589
3270;1299;899;5690
582;1098;1139;2840
8645;3601;10560;20999
165;1061;1832;37160
3023;1899;867;10899
2968;3267;1032;16660
9222;2926;1007;3230
303;499;897;4950
5144;905;10715;10650
1998;608;7518;16108
3030;2199;1619;3950
1964;510;1919;12029
989;935;3129;6840
4854;1297;611;1972
4413;9308;5548;10950
5963;767;4340;23990
3446;2299;1023;3790
1199;2097;712;2840
5682;1215;1837;34500
1444;2951;1859;12000
1168;3493;1685;12430
3070;2999;50710;13900
678;1715;549;12740
1297;14000;899;36440
13103;2435;452;1685
15010;459;3987;10999
2967;899;3461;2142
1963;1299;4422;1989
15946;2399;4039;28590
2002;3050;2269;5453
730;876;1890;8999
1680;999;2009;3895
1891;938;2120;9695
849;3532;3225;2144
13163;9198;6905;12312
2270;3772;1699;1845
16441;12115;1549;2969
2178;1336;12324;2649
4434;2079;838;15019
3044;1507;901;6190
2075;6899;1430;1153
999;7294;5399;2130
1978;19403;6413;17210
1450;3857;603;3900
2729;699;910;3420
1274;1848;1636;12843
862;459;2006;2072
1998;998;5129;3454
3087;4233;2386;2650
510;499;1399;3499
1003;6219;3373;7999
2640;2599;3496;4679
8326;7389;466;6055
1099;3799;2803;12494
927;1557;5399;13300
2936;999;1996;25900
2063;5319;2480;5499
7063;2076;1042;10400
2007;737;962;4540
1437;2789;209;5320
2749;3199;1848;36330
2409;7125;3446;6799
8955;5904;1450;2375
356;1461;1276;1630
8308;1337;2600;13819
2267;5060;264;3420
848;25430;2778;1890
3598;1099;2641;3790
2388;1095;2142;16489
1718;1355;2697;934
324;299;437;4699
174;2882;6654;4260
3250;2099;2656;14240
5269;1951;383;9999
2398;1203;503;7990
809;369;1819;13418
2321;3340;1507;25243
1342;857;7300;4260
4420;5234;968;5750
8555;4258;10905;3454
5138;2799;2379;33368
5301;3499;788;5690
1932;2914;3509;13200
146;5299;1899;22800
1432;999;1829;7050
1160;7277;2809;24225
3935;2699;909;1140
989;1736;1143;24276
6918;379;2094;2987
10843;798;294;2155
1250;249;332;8320
2924;5062;1977;4964
1263;9313;3705;26173
4948;599;1534;7756
748;1896;2555;4924
3928;4690;8414;4512
3147;3547;2783;22781
3950;569;4065;4275
6402;798;1775;2265
5409;4299;1399;8007
1599;553;769;35498
13296;2298;3932;16150
1199;329;883;32860
3090;1138;17378;4687
2098;2048;2012;3919
4517;5049;260;3835
976;608;520;2489
7712;4299;2438;15377
5176;2999;1620;29700
2885;7808;5249;4679
6202;998;806;6721
3063;4212;3509;27740
1680;1299;1263;38370
5063;3199;2387;3950
8725;598;1987;10792
2758;1168;5686;22800
5663;3499;1608;2100
975;6581;3288;10989
1941;799;1813;3895
3875;1897;1323;3486
571;2785;6885;6799
2228;1315;354;2755
1022;3437;290;5499
1564;5424;2014;4508
2640;1467;1564;5698
2094;2499;520;17099
1759;1999;1049;6839
309;3499;997;3895
2661;967;1689;35384
3677;5098;4945;4679
963;3736;920;2180
815;6544;2620;3971
2900;4194;575;2736
1062;1198;2420;2755
2230;1467;1220;70180
5245;2699;1096;11019
9837;1037;1398;9490
733;1228;3263;4260
2743;998;1785;6799
4196;1148;6410;22800
10118;1899;11952;49574
4336;6105;799;1662
2900;2299;704;1099
915;1107;5011;3950
1967;499;3027;19670
870;1624;2489;4996
1942;1518;1534;26041
1849;5455;64;19950
181;4897;2209;16800
4319;13472;880;5700
2653;598;6395;7999
6078;8531;1936;4313
1199;2299;939;19950
1178;174;2419;2755
5000;5718;1090;12799
1988;339;839;36500
5301;399;3800;20425
4104;2723;2222;3775
4480;4513;1517;12635
1587;1077;331;14300
999;3483;3030;5393
5693;3999;818;5831
3255;18127;2365;32599
2900;999;1038;3325
1375;1416;1950;3545
6895;4649;1609;2799
2970;399;2419;3765
356;11918;980;14820
395;2087;3559;3800
3029;1448;325;4600
2609;699;1468;13920
604;2115;419;3895
7871;4876;2825;34587
3138;1199;470;18473
20368;6422;1298;34675
1250;4799;2473;22865
8490;2799;339;8014
2220;2464;1411;1520
6323;3199;1050;2071
3047;4498;588;3477
5964;4299;2199;2030
1759;399;449;6650
14430;756;6069;1425
3147;399;3774;3950
793;749;743;14789
11414;3880;1635;12540
2547;439;978;1770
3108;835;1345;525
3037;2194;1220;23990
3267;2272;638;15538
1870;4997;1589;7600
1436;7437;949;42270
4574;5869;3029;9878
1699;6528;6128;5898
1271;1799;1931;4399
10304;399;1149;2467
1980;936;2736;7190
1699;4396;840;3690
1071;1350;1219;3250
1610;10644;1430;9070
2815;499;381;3946
2244;2599;1097;2340
3597;1399;623;23988
3140;1350;6329;27075
2915;2446;1710;6270
1450;558;709;4590
699;3799;505;8090
2186;4512;758;2850
4113;699;434;3550
1980;1710;2199;6300
2352;1498;768;11790
2148;2023;1959;7570
6006;947;2987;2328
1216;2062;1672;3040
2247;3390;899;1924
1628;3708;3509;1871
475;749;3691;6923
1124;2152;370;1805
2553;626;3315;7178
6294;1376;3190;990
1049;477;970;11358
2536;8599;323;1300
14710;13553;1266;6008
5334;795;1569;7779
1879;1946;1050;8075
1434;4211;2029;3032
6383;558;770;1540
12898;1528;8580;1299
4797;4397;1596;2885
1082;1287;532;7790
2136;1737;2466;3435
2988;1109;798;17100
2559;1109;1179;797
1978;3624;574;2096
1587;999;3372;1627
3123;609;606;4810
4975;878;5934;9958
1557;4376;1824;1190
2700;4323;909;16635
6144;2554;1378;3040
999;2930;1599;13400
901;1548;939;12375
510;7408;5890;4740
722;13243;2048;2799
1258;5299;1770;3550
989;4924;3798;3325
9163;2399;779;2755
4608;1267;540;8683
3247;659;1855;1565
573;2099;1179;4700
2088;2115;549;18650
1049;3399;3519;13700
2199;1027;1285;5712
2055;5229;1398;2180
3682;6146;1333;21573
2610;2199;3486;6940
5723;599;1550;6799
8199;8051;448;27488
1690;2158;2371;22300
3267;6044;2162;1860
1668;3143;1270;6317
1699;897;2657;22024
3996;11052;601;8922
3013;12499;2100;17130
6899;1099;1171;2646
2997;879;99;12010
989;3330;4220;3325
2199;3593;1960;4030
1998;1881;946;6185
841;299;2883;13279
1409;439;1156;23590
3703;1699;704;5857
6437;357;587;1200
4796;2282;1987;2840
6005;6826;1607;3350
3956;3808;610;43533
1109;963;388;26800
5458;1295;269;9500
748;2299;660;5499
2098;4299;781;1720
6459;1417;1649;9019
4920;2598;1957;8690
1834;1234;1927;7799
2977;1293;3509;18351
435;748;3937;440
422;3597;407;8842
1004;1476;2706;7020
2669;2314;2021;1800
14403;2415;269;5528
2575;617;1609;6000
8262;4121;1440;26000
2024;1468;3414;2389
3110;2329;1100;1547
6400;1539;1997;32110
1499;2056;1329;4940
5097;8480;716;13433
3428;1588;2583;19000
10618;899;903;2888
669;379;2443;13879
4467;163;7125;4837
946;2379;2551;3325
2311;9398;1552;5833
1149;5899;2029;4344
1998;1498;1303;1254
4689;2888;5870;3411
6272;3599;4038;2640
13319;3337;3669;4200
2900;7138;1304;5499
2555;4788;2131;450
3843;399;708;3250
4313;419;539;15341
1830;8029;1608;16150
276;1138;990;263
2399;4274;1172;437
2220;799;437;475
7934;3485;3567;1625
3464;798;299;21350
21936;6004;1880;2100
608;2899;750;6105
1238;895;2111;7765
920;3212;3945;17186
2372;2430;529;3817
699;1657;2379;15499
13211;1119;1197;1530
952;5688;1023;2070
2742;2560;609;2598
1258;3499;2194;8445
3960;399;1769;17090
2969;841;239;5545
755;5390;2067;4400
1074;1252;1607;4017
3398;14399;1216;6080
1048;8255;4336;2290
4170;5401;4799;33190
4571;2023;2358;2470
3162;2781;818;1699
799;4965;5568;16150
1188;1336;1329;2989
3662;449;3450;7945
498;263;1240;3790
914;1399;999;5405
3956;2891;3971;6799
1250;12313;4406;12824
1499;3899;2223;18690
1153;459;2599;1720
5994;6805;589;13190
6452;2102;1896;6380
4689;2941;1859;28590
7537;1087;1841;1890
810;3697;1399;5120
5166;2778;1329;31200
12615;1027;704;26142
3147;678;2216;7999
1980;998;4483;2305
2407;4977;1862;5317
2536;978;982;3855
1364;11566;4020;33593
1411;9477;2288;21300
1270;9320;960;16649
1556;2099;82;7960
1799;7113;1260;22486
5251;7250;1651;13300
990;3012;2388;9900
1250;8773;1169;14398
2299;539;770;4251
2047;6599;1900;2130
7944;4074;1999;24690
4561;5581;309;25357
2727;539;3699;3550
5593;2398;3333;15025
446;799;2029;17753
2199;2085;570;4740
4297;1676;3202;2100
4610;4265;6871;19210
5276;2766;349;4890
4945;3999;2349;3807
8827;2927;1180;850
5995;6615;599;2565
1924;3984;2825;5990
1903;1399;747;2898
1267;2399;230;1805
1060;3719;1057;16249
1801;14292;350;3250
2400;2296;1040;3635
1992;3167;1499;5520
2408;1505;1549;25990
2308;4175;2527;25968
4208;1857;3749;1890
2667;11098;1799;2755
2572;4599;648;1710
4341;12715;3550;2100
2677;3998;659;4600
1450;12177;2850;13299
5097;759;1192;2360
2139;6274;1835;11920
1434;5956;467;5860
1198;937;1480;36010
3532;4096;788;1800
2582;1119;1092;19950
669;4475;1160;5681
2539;568;3201;12530
3198;799;389;4600
501;1297;2687;2620
1606;279;5799;20854
2355;5511;1025;41900
7898;2544;519;2420
6455;399;1328;16150
1353;3677;8309;2180
5738;1099;639;12016
4809;6062;865;2800
999;3514;1577;4080
8025;6356;529;4085
1199;1834;3565;2550
1998;1657;146;1425
2935;4509;499;2330
656;799;357;21567
3147;5707;1854;760
2198;1999;544;22000
1239;1940;909;8312
1799;1832;2024;13289
1538;2541;3453;25359
3450;7252;773;39960
9489;1699;2060;7954
4078;2869;1205;4600
2237;3399;1301;11979
1795;10452;1641;6799
3207;598;3079;970
330;599;1262;6439
1298;6056;4262;3325
1998;7207;359;17862
3165;2899;698;1630
3361;1665;1534;4679
5340;3199;1399;11948
10363;5999;1448;7375
4975;2717;1939;1750
4286;1382;8986;4990
691;2289;932;11778
3329;1899;580;28683
3573;14489;929;1380
4577;1299;3426;3199
1510;2799;578;5335
1680;4899;3489;3895
859;9599;2820;6869
702;1525;2851;595
2283;1180;1059;440
2995;20977;1399;3100
289;11897;9899;11020
418;3490;6400;12150
3474;2499;300;5690
13305;249;1872;10630
7133;12067;7431;2432
3300;399;2029;4679
1978;1000;929;7851
1049;1299;610;23730
341;909;629;220
7942;4827;2899;5799
2398;10066;775;23360
2994;2499;769;6178
1760;1499;320;4100
2098;1564;1580;1546
4956;2198;3029;2290
1799;1399;915;22600
1499;4447;1258;1237
13199;2599;4078;1852
8600;958;3690;33199
4096;22010;826;7580
320;3287;2673;8842
1493;7891;3928;2100
5378;9150;3757;19950
32978;747;2705;6195
9810;2466;2230;1511
8370;7318;825;2755
7790;6611;680;1300
6195;3429;4271;13300
1770;12748;1602;11099
10305;1508;4689;4990
5259;349;1290;7999
1826;8371;599;4086
2352;916;1399;14000
1880;997;2590;1425
7042;5775;2486;4200
2016;1644;2290;22490
17869;1953;311;11840
1980;2465;3361;6220
2178;2703;467;3327
745;3499;320;7515
570;2298;4872;3540
7733;748;5184;1710
9512;5528;840;605
1978;5489;1872;2180
1849;5923;1690;2850
1173;8239;2197;8785
1491;13197;1458;2270
4350;866;1030;17130
7115;699;5257;152
5130;856;1667;891
2098;1299;1768;4229
3897;687;2100;6770
598;2298;196;17299
6677;2899;295;950
1250;1299;654;990
4328;2699;209;2978
2596;198;1369;2850
2216;880;1217;12600
2854;1299;3284;1590
880;648;1850;27113
7698;6259;3639;49086
3498;3257;505;3024
3642;573;923;2080
14361;569;849;16740
2977;2299;410;1190
3250;3458;1215;7150
1998;668;2639;16150
1338;31535;3719;5000
256;15186;2199;2752
849;8656;2470;22450
9058;1346;1046;2100
2308;1136;6359;2590
1611;7044;658;12364
2998;1299;2120;14249
1525;2699;702;4552
3566;5398;939;5499
950;6860;3525;2304
1539;699;1960;3700
2035;1099;2762;5320
2640;5324;266;14990
10771;497;704;21000
2832;282;803;2850
1450;9346;1048;12340
1340;6499;233;1999
1699;5351;2139;27389
1980;7807;2156;14610
6953;4367;1225;22270
1978;2249;2360;21600
571;2002;759;7695
7441;6994;1440;11210
669;419;432;41938
16965;4023;1160;7750
8729;1617;1549;3512
8668;2799;1140;22024
3837;499;2936;27109
6936;4059;2583;3499
1450;15269;2259;2100
1874;4668;329;17099
2818;1084;1297;12635
1806;974;220;16700
2967;1480;1746;19949
3395;3880;700;1045
2644;3499;4512;19057
2690;2803;1660;10000
3260;4363;467;4590
1724;699;810;11970
2700;1210;2993;2970
1300;2399;888;330
2970;19943;3126;5999
2105;8412;2210;1543
21056;5237;1025;30539
2885;1550;633;19990
5909;2099;634;6695
140;1518;2149;2799
5025;1156;1756;21600
1300;258;2080;2185
1242;339;2748;4299
1593;1499;2338;2500
4995;2104;2230;2350
1460;5400;650;3579
2304;4698;721;3300
1194;478;5577;32300
3398;1179;300;5238
4877;1408;2199;6799
3665;2451;1104;5550
3546;622;469;389
3050;2103;365;2375
2755;1398;294;5453
5304;3433;2359;1890
4321;1199;1225;1139
4087;4111;3363;2600
7944;2104;2781;2293
1978;6184;2980;4370
1639;6194;318;20900
1748;913;2370;6175
1450;6498;570;5985
2103;819;3426;5967
2823;2907;1005;22900
2074;2231;1999;22800
726;1999;649;6304
13441;2899;330;39149
7175;999;3231;2350
3220;3377;774;949
7843;2419;1856;15646
1731;2686;913;1913
4078;3099;399;5999
2173;3174;2499;2847
14990;8149;2097;22790
4236;1797;1481;2465
22411;4447;2088;11090
1499;1341;6288;7999
4262;3670;5468;11811
3937;799;259;12395
1007;3999;730;983
4235;2609;890;3370
7627;12031;130;1040
5196;1199;1200;16900
1258;3223;639;6107
6254;3399;840;26970
4295;1799;2205;10449
3996;1599;2959;5320
3147;609;2206;6990
3042;2719;1395;2375
2098;2179;2351;3207
2540;1199;2657;990
2350;3598;918;610
2039;2799;828;1080
1317;862;1092;13300
1980;1609;2380;8265
1567;1506;1159;1716
7995;799;478;2895
417;2972;4398;3515
949;1198;172;3550
1100;2302;1450;3330
2494;350;522;13969
1799;2589;1080;8265
7643;1127;2047;525
2255;1678;1107;6199
2675;1599;611;6820
1942;1301;6559;891
1198;12539;1406;5999
9950;1739;409;16720
3004;1665;2686;3050
2016;10093;1266;12180
1980;1688;5999;1610
1986;1254;4740;3950
12509;3970;980;2280
1999;4565;2709;11970
1165;4565;2478;13300
974;2080;3159;2180
1653;2817;990;4119
4945;3622;809;4950
4606;12491;1285;9131
1239;918;579;36990
3115;599;583;969
5290;699;239;5499
2313;3177;179;2364
4919;1439;1346;29222
1682;794;1382;1370
640;1037;215;2440
8864;1451;1850;10792
5843;1835;520;8990
180;2042;2430;18045
2083;987;649;1701
1998;2463;307;2000
630;7196;679;4310
1460;2399;728;8959
2102;5854;617;12920
3344;4599;7700;21600
6076;1598;690;2375
3282;1099;810;5980
2616;1937;3567;4199
1834;2286;3089;13300
8496;767;2889;2069
3978;3399;3095;2465
1736;4022;1339;21887
1669;599;306;20825
5420;943;4339;9740
2984;343;727;18900
4598;1458;3290;15000
2716;2338;239;20900
7863;8492;1370;3199
1718;24173;298;4540
4196;2399;580;11815
6454;3376;948;11840
22641;5843;1935;2990
2090;1628;2151;2151
1208;3929;563;4990
2551;3047;489;3790
461;2518;564;840
4861;2537;761;5054
1863;509;344;5690
2568;799;1090;2560
5994;3399;546;3690
4322;1088;1110;288
9566;3199;550;21780
22200;6096;388;13300
13649;1599;290;1400
1817;9606;2773;16207
8212;15196;2502;1199
10998;5698;1854;990
560;3599;3705;1740
7290;799;3658;525
21981;4525;488;23750
4056;2099;1377;11210
5334;5822;4681;2498
1450;1507;2092;1850
3172;20110;960;5006
4193;860;1478;238
3626;953;2719;1510
4047;5154;3344;9409
1208;6290;1789;990
4215;1755;2808;4307
2933;369;967;9900
910;3542;1118;16149
9736;2908;1397;2800
1248;2148;1771;997
1049;1694;1129;11115
3490;5748;2287;19000
2444;899;3653;1890
952;2699;1220;32350
2470;2575;1340;19950
13550;3138;709;5265
799;2585;1549;390
4910;3870;1010;2008
5350;9606;1780;756
6642;1998;1188;2180
6196;1199;2167;1709
960;3999;870;24690
1258;7118;648;6268
411;2499;518;7782
1699;850;890;3200
1350;1598;3291;999
9159;399;2059;2256
1986;2135;5399;2565
1547;299;3699;9449
716;899;3369;18499
1530;428;1069;2985
9166;11594;1819;425
344;4498;1250;1500
5764;899;1609;2177
952;3201;1285;3664
2575;3962;3382;1199
2790;997;3274;3600
426;3037;1271;3419
1756;3699;2974;2150
1450;2799;439;34490
815;1586;855;6799
7992;1849;3059;16720
21078;1323;909;1755
1978;719;3440;13127
1199;2899;2375;22164
5323;2669;2760;1190
2177;4409;822;1425
403;2799;638;3512
1904;6698;549;1800
5906;999;4690;3069
5292;499;680;840
5059;4387;5314;11271
1980;2327;7709;12245
480;1699;50;8700
14259;1299;882;22739
1696;2977;1254;4679
291;2498;1994;2370
11708;2410;1840;8010
5863;11520;630;3848
4970;2657;2809;499
7838;3177;645;1625
1450;699;2730;28490
2179;1199;159;950
3060;1434;1484;8854
2751;2399;339;1254
1237;920;445;9700
1868;2660;2767;13718
3550;2299;200;11219
1978;15548;1110;3132
2645;6099;5190;9506
8741;27705;985;5699
2525;1857;1029;3690
6175;1209;2999;9950
8699;499;1419;3895
5737;5959;619;3100
2098;1099;10630;11020
1998;639;1794;8499
1505;1852;529;990
1049;999;8890;1420
2050;1499;909;3610
1775;5796;5676;994
2243;2700;2089;7008
3512;229;1827;6820
9900;449;7977;2840
2727;5791;239;4135
999;6899;2583;14600
6085;1849;4250;1800
2308;4199;609;6799
12177;1615;805;6190
2265;5699;1938;3040
187;4299;2510;12630
2383;1898;490;2847
16233;3944;5399;12033
1904;2288;2200;2800
4330;4656;923;10821
2208;2069;1103;5453
16876;1234;2233;38450
4072;1667;1908;27550
5731;259;2278;1800
4808;2473;980;9290
2098;499;1725;570
2095;3099;2194;4620
4725;2598;3176;3303
8013;2432;828;8530
3379;2299;3461;11019
8068;1819;3670;2208
3160;1119;4748;3499
1710;5229;5353;2799
6147;329;1487;1836
2589;2597;1590;27070
4617;1816;3472;9750
5173;2099;3449;4085
1550;2298;588;3702
1842;4199;1347;4499
762;2098;2727;1330
11820;598;9750;1425
4497;5235;2628;1838
5996;670;550;4305
1978;1348;408;990
1978;2099;2288;2456
15273;656;3787;17148
5407;1158;3509;14698
3998;399;1125;6270
2577;899;649;4600
2997;799;448;990
2809;3999;477;6072
2539;699;1008;23500
1148;37471;649;4119
2063;2599;5810;544
3958;3275;1817;27190
2748;5405;2290;10839
5443;810;4919;20990
911;3305;730;4260
1353;1967;1259;7190
709;1027;3198;999
9296;1383;1328;1690
2626;2198;2709;3250
989;4762;1127;11365
887;4119;600;4590
2121;2526;1197;1800
20185;999;4032;2400
2548;19541;1286;7992
2329;1048;839;5890
1072;3226;1199;4679
688;898;3339;1890
3705;7967;839;7240
1291;3699;597;2490
